word_id,word,human_translation,machine_translation,pinyin,description,client,lists,category,category_id,theme
19598,乐百家娱乐城,,Music one hundred Casino,lè bǎi jiā yú lè chéng,,YY,YY High,Gambling,69,Social
19599,老妖狩猎论坛,,Witch hunting forum,lǎo yāo shòu liè lùn tán,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19600,老挝蓝盾娱乐,,Laos Blue Shield Entertainment,lǎo wō lán dùn yú lè,,YY,YY High,Gambling,69,Social
19601,老人资料,,Elderly Data,lǎo rén zī liào,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19602,老人头娱乐城,,Old head Casino,lǎo rén tóu yú lè chéng,,YY,YY High,Gambling,69,Social
19603,老人数据,,Elderly Data,lǎo rén shù jù,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19604,老钱庄娱乐,,Old banks Entertainment,lǎo qián zhuāng yú lè,,YY,YY High,Gambling,69,Social
19605,老年人资料,,Elderly Data,lǎo nián rén zī liào,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19606,老年人信息,,Elderly Information,lǎo nián rén xìn xī,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19607,老年人数据,,Elderly Data,lǎo nián rén shù jù,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19608,老板资料,,Owner information,lǎo bǎn zī liào,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19609,老板通讯录,,Boss Contacts,lǎo bǎn tōng xùn lù,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19610,老板手机号码,,Boss phone number,lǎo bǎn shǒu jī hào mǎ,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19611,劳力士娱乐城,,Rolex Casino,láo lì shì yú lè chéng,,YY,YY High,Gambling,69,Social
19612,蓝盾娱乐城,,Blue Shield Casino,lán dùn yú lè chéng,,YY,YY High,Gambling,69,Social
19613,蓝盾国际娱乐城,,Blue Shield International Casino,lán dùn guó jì yú lè chéng,,YY,YY High,Gambling,69,Social
19614,拉斯维加斯娱乐城,,Las Vegas Casino,lā sī wéi jiā sī yú lè chéng,,YY,YY High,Gambling,69,Social
19615,廓尔喀弯刀,,Gurkha Scimitar,kuò ěr kā wān dāo,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19616,廓尔喀军刀,,Gurkha knife,kuò ěr kā jūn dāo,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19617,廓尔喀刀,,Kukri,kuò ěr kā dāo,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19618,快排吹图纸,,Drawings row fast blow,kuài pái chuī tú zhǐ,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19619,快活大赌场,,Foxwoods Resort Casino,kuài huó dà dǔ chǎng,,YY,YY High,Gambling,69,Social
19620,快递面单资料,,Express side single data,kuài dì miàn dān zī liào,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19621,快递面单数据,,Express side single data,kuài dì miàn dān shù jù,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19622,空中城市娱乐城,,Air City Casino,kōng zhōng chéng shì yú lè chéng,,YY,YY High,Gambling,69,Social
19623,空军一号娱乐城,,Air Force One Casino,kōng jūn yī hào yú lè chéng,,YY,YY High,Gambling,69,Social
19624,刻章办证公司,,Rush engraving company,kè zhāng bàn zhèng gōng sī,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19625,克拉克娱乐场,,Clark Casino,kè lā kè yú lè chǎng,,YY,YY High,Gambling,69,Social
19626,康莱德娱乐城,,Conrad Casino,kāng lái dé yú lè chéng,,YY,YY High,Gambling,69,Social
19627,凯旋门娱乐城,,Arch Entertainment City,kǎi xuán mén yú lè chéng,,YY,YY High,Gambling,69,Social
19628,凯斯娱乐城,,Case Casino,kǎi sī yú lè chéng,,YY,YY High,Gambling,69,Social
19629,凯斯线上娱乐网,,Case online entertainment network,kǎi sī xiàn shàng yú lè wǎng,,YY,YY High,Gambling,69,Social
19630,凯时娱乐城,,When Kay Casino,kǎi shí yú lè chéng,,YY,YY High,Gambling,69,Social
19631,凯撒皇宫娱乐城,,Caesar's Palace Casino,kǎi sā huáng gōng yú lè chéng,,YY,YY High,Gambling,69,Social
19632,凯豪国际娱乐城,,Howard International Casino,kǎi háo guó jì yú lè chéng,,YY,YY High,Gambling,69,Social
19633,凯豪国际,,Hale International,kǎi háo guó jì,,YY,YY High,Gambling,69,Social
19634,卡西酮,,Methcathinone,kǎ xī tóng,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19635,卡卡湾娱乐城,,Kaka Bay Casino,kǎ kǎ wān yú lè chéng,,YY,YY High,Gambling,69,Social
19636,卡迪拉娱乐城,,Cadila Casino,kǎ dí lā yú lè chéng,,YY,YY High,Gambling,69,Social
19637,卡巴军刀,,Kabbah saber,kǎ bā jūn dāo,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19638,卡巴刀,,Ka-Bar,kǎ bā dāo,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19639,咖啡碱,,Caffeine,kā fēi jiǎn,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19640,军用折叠弩,,Military folding crossbow,jūn yòng zhé dié nǔ,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19641,军用枪支,,Military firearms,jūn yòng qiāng zhī,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19642,军用潜水刀,,Military diving knife,jūn yòng qián shuǐ dāo,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19643,军用弩箭,,Military bolt,jūn yòng nǔ jiàn,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19644,军用雷管,,Military detonators,jūn yòng léi guǎn,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19645,军用钢珠弩,,Military Ball crossbow,jūn yòng gāng zhū nǔ,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19646,军用刺刀,,Military bayonet,jūn yòng cì dāo,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19647,军品刺刀,,Military bayonet,jūn pǐn cì dāo,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19648,军官证样本,,Military officer sample,jūn guān zhèng yàng běn,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19649,军刺枪刺,,Shanker bayonet,jūn cì qiāng cì,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19650,军车套牌,,Military vehicle decks,jūn chē tào pái,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19651,聚宝盆娱乐城,,Cornucopia Casino,jù bǎo pén yú lè chéng,,YY,YY High,Gambling,69,Social
19652,巨星娱乐城,,Star Casino,jù xīng yú lè chéng,,YY,YY High,Gambling,69,Social
19653,巨城娱乐城,,Giant City Casino,jù chéng yú lè chéng,,YY,YY High,Gambling,69,Social
19654,狙击枪网,,Sniper rifle network,jū jī qiāng wǎng,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19655,狙击步狗,,Step sniper dog,jū jī bù gǒu,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19656,旧金山娱乐城,,San Francisco Casino,jiù jīn shān yú lè chéng,,YY,YY High,Gambling,69,Social
19657,精品弓弩,,Boutique crossbow,jīng pǐn gōng nǔ,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19658,京城国际娱乐城,,Beijing International Casino,jīng chéng guó jì yú lè chéng,,YY,YY High,Gambling,69,Social
19659,进口手狗,,Imported hand dog,jìn kǒu shǒu gǒu,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19660,进口汽枪,,Imported air guns,jìn kǒu qì qiāng,,Multiple,9158;YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19661,进口气枪网,,Net imports of airguns,jìn kǒu qì qiāng wǎng,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19662,进口气狗,,Dogs imported gas,jìn kǒu qì gǒu,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19663,进口弓弩,,Imported crossbow,jìn kǒu gōng nǔ,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19664,金字塔娱乐城,,Pyramid Casino,jīn zì tǎ yú lè chéng,,YY,YY High,Gambling,69,Social
19665,金钟汽枪,,Admiralty QiQiang,jīn zhōng qì qiāng,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19666,金钟气狗,,Admiralty Air Dog,jīn zhōng qì gǒu,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19667,金域娱乐城,,Golden Casino,jīn yù yú lè chéng,,YY,YY High,Gambling,69,Social
19668,金盈会,,Jinying will,jīn yíng huì,,YY,YY High,Gambling,69,Social
19669,金银岛娱乐城,,Treasure Island Casino,jīn yín dǎo yú lè chéng,,YY,YY High,Gambling,69,Social
19670,金属铊,,Metal thallium,jīn shǔ tā,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19671,金属枪模,,Gun metal mold,jīn shǔ qiāng mó,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19672,金属仿真枪,,Metal imitation guns,jīn shǔ fǎng zhēn qiāng,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19673,金盛国际娱乐城,,Jinsheng International Casino,jīn shèng guó jì yú lè chéng,,YY,YY High,Gambling,69,Social
19674,金沙娱乐城,,Sands Casino,jīn shā yú lè chéng,,YY,YY High,Gambling,69,Social
19675,金沙娱乐场,,Sands Casino,jīn shā yú lè chǎng,,YY,YY High,Gambling,69,Social
19676,金沙赌场,,Sands Casino,jīn shā dǔ chǎng,,YY,YY High,Gambling,69,Social
19677,金融客户资源,,Financial customer resources,jīn róng kè hù zī yuán,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19678,金融客户资料,,Financial customer information,jīn róng kè hù zī liào,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19679,金融客户数据,,Financial customer data,jīn róng kè hù shù jù,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19680,金钱豹娱乐城,,Leopard Casino,jīn qián bào yú lè chéng,,YY,YY High,Gambling,69,Social
19681,金牌娱乐城,,Gold Casino,jīn pái yú lè chéng,,YY,YY High,Gambling,69,Social
19682,金牌线上娱乐城,,Gold Online Casino,jīn pái xiàn shàng yú lè chéng,,YY,YY High,Gambling,69,Social
19683,金木棉娱乐城,,Golden Casino kapok,jīn mù mián yú lè chéng,,YY,YY High,Gambling,69,Social
19684,金木棉赌场,,Golden Casino kapok,jīn mù mián dǔ chǎng,,YY,YY High,Gambling,69,Social
19685,金满堂娱乐城,,Gold Full Casino,jīn mǎn táng yú lè chéng,,YY,YY High,Gambling,69,Social
19686,金马娱乐城,,Golden Horse Casino,jīn mǎ yú lè chéng,,YY,YY High,Gambling,69,Social
19687,金界娱乐城,,NagaWorld,jīn jiè yú lè chéng,,YY,YY High,Gambling,69,Social
19688,金花娱乐城,,Golden Casino,jīn huā yú lè chéng,,YY,YY High,Gambling,69,Social
19689,金海岸娱乐城,,Gold Coast Casino,jīn hǎi àn yú lè chéng,,YY,YY High,Gambling,69,Social
19690,金冠娱乐城,,Golden Crown Casino,jīn guān yú lè chéng,,YY,YY High,Gambling,69,Social
19691,金弓电狗,,Gold bow electric dog,jīn gōng diàn gǒu,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19692,金弓m4,,Gold bow m4,jīn gōng m4,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19693,金都娱乐城,,Waldo Casino,jīn dōu yú lè chéng,,YY,YY High,Gambling,69,Social
19694,金彩国际娱乐城,,Jin Caiguo Inter Casino,jīn cǎi guó jì yú lè chéng,,YY,YY High,Gambling,69,Social
19695,金博士娱乐城,,Dr. King's Casino,jīn bó shì yú lè chéng,,YY,YY High,Gambling,69,Social
19696,金杯娱乐城,,Gold Casino,jīn bēi yú lè chéng,,YY,YY High,Gambling,69,Social
19697,金宝博娱乐城,,CASINO Casino,jīn bǎo bó yú lè chéng,,YY,YY High,Gambling,69,Social
19698,金宝博,,CASINO,jīn bǎo bó,,YY,YY High,Gambling,69,Social
19699,将军娱乐城,,General Casino,jiāng jūn yú lè chéng,,YY,YY High,Gambling,69,Social
19700,江山娱乐城,,Empress Casino,jiāng shān yú lè chéng,,YY,YY High,Gambling,69,Social
19701,健卫步枪,,Jian Wei rifle,jiàn wèi bù qiāng,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19702,甲藻毒素,,Dinoflagellate toxins,jiǎ zǎo dú sù,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19703,甲氧麻黄酮,,Mephedrone,jiǎ yǎng má huáng tóng,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19704,甲硝西泮,,A nitrazepam,jiǎ xiāo xī pàn,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19705,甲烷磺酰氯,,Methanesulfonyl chloride,jiǎ wán huáng xiān lǜ,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19706,甲氰菊酯,,Fenpropathrin,jiǎ qíng jú zhǐ,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19707,甲卡西酮,,Methcathinone,jiǎ kǎ xī tóng,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19708,甲基乙基酮,,Methyl ethyl ketone,jiǎ jī yǐ jī tóng,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19709,甲基麻黄素,,Methyl ephedrine,jiǎ jī má huáng sù,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19710,甲基肼,,Methyl hydrazine,jiǎ jī jǐng,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19711,甲基甲卡西酮,,Methyl methcathinone,jiǎ jī jiǎ kǎ xī tóng,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
19712,甲基磺酰氯,,Methanesulfonyl chloride,jiǎ jī huáng xiān lǜ,,YY,YY High,Illicit goods and services / Trafficking of illicit goods and services,66,Social
